BIN,BIN_LEN,INS_CODE,CARD_LEN,ACCT_TYPE,INS_NAME,CARD_NAME,CARD_BRAND
621682203,9,0815585525,19,1,醴陵沪农商村镇银行,借记卡,CUP
621682205,9,0815585541,19,1,衡阳沪农商村镇银行,借记卡,CUP
621682209,9,0815585583,19,1,澧县沪农商村镇银行,借记卡,CUP
621682208,9,0815585584,19,1,临澧沪农商村镇银行,借记卡,CUP
621682210,9,0815585586,19,1,石门沪农商村镇银行,借记卡,CUP
621682213,9,0815585591,19,1,慈利沪农商村镇银行,借记卡,CUP
621682211,9,0815585623,19,1,涟源沪农商村镇银行,借记卡,CUP
621682212,9,0815585624,19,1,双峰沪农商村镇银行,借记卡,CUP
621682207,9,0815585634,19,1,桂阳沪农商村镇银行,借记卡,CUP
621682206,9,0815585635,19,1,永兴沪农商村镇银行,借记卡,CUP
621682302,9,0815587317,19,1,嵩明沪农商村镇银行,借记卡,CUP
621682307,9,0815587432,19,1,开远沪农商村镇银行,借记卡,CUP
621682306,9,0815587433,19,1,蒙自沪农商村镇银行,借记卡,CUP
621682311,9,0815587580,19,1,临沧临翔沪农商村镇银行,借记卡,CUP
622372,6,0825020344,16,2,东亚银行有限公司,cupcreditcard,UPI
622365,6,0825020344,17,1,东亚银行有限公司,电子网络人民币卡,UPI
622471,6,0825020344,16,2,东亚银行有限公司,人民币信用卡(银联卡),UPI
622943,6,0825020344,19,1,东亚银行有限公司,银联借记卡,UPI
622472,6,0825020344,16,2,东亚银行有限公司,人民币信用卡金卡,UPI
621411,6,0825020446,19,1,东亚银行澳门分行,银联借记卡,UPI
622371,6,0825030344,16,2,花旗银行有限公司,花旗人民币信用卡,UPI
625091,6,0825030344,16,2,花旗银行有限公司,双币卡,UPI
622293,6,0825040344,16,2,大新银行有限公司,信用卡(普通卡),UPI
622295,6,0825040344,16,2,大新银行有限公司,商务信用卡,UPI
622296,6,0825040344,16,2,大新银行有限公司,商务信用卡,UPI
622297,6,0825040344,16,1,大新银行有限公司,预付卡(普通卡),UPI
622373,6,0825040344,16,2,大新银行有限公司,人民币信用卡,UPI
622375,6,0825040344,17,1,大新银行有限公司,人民币借记卡(银联卡),UPI
622451,6,0825040344,16,2,大新银行有限公司,大新人民币信用卡金卡,UPI
622294,6,0825040344,16,2,大新银行有限公司,大新港币信用卡(金卡),UPI
625940,6,0825040344,16,2,大新银行有限公司,贷记卡,UPI
622489,6,0825040344,17,1,大新银行有限公司,借记卡(银联卡),UPI
622871,6,0825060344,16,1,永亨银行,永亨尊贵理财卡,UPI
622958,6,0825060344,16,1,永亨银行,永亨贵宾理财卡,UPI
622963,6,0825060344,16,1,永亨银行,永亨贵宾理财卡,UPI
622957,6,0825060344,16,1,永亨银行,永亨贵宾理财卡,UPI
622798,6,0825060344,16,2,永亨银行,港币贷记卡,UPI
625010,6,0825060344,16,2,永亨银行,永亨银联白金卡,UPI
622381,6,0825070344,16,2,中国建设银行亚洲股份有限公司,人民币信用卡,UPI
622675,6,0825070344,16,2,中国建设银行亚洲股份有限公司,银联卡,UPI
622676,6,0825070344,16,2,中国建设银行亚洲股份有限公司,银联卡,UPI
622677,6,0825070344,16,2,中国建设银行亚洲股份有限公司,银联卡,UPI
622382,6,0825070344,16,1,中国建设银行亚洲股份有限公司,人民币卡(银联卡),UPI
621487,6,0825070344,16,1,中国建设银行亚洲股份有限公司,借记卡,UPI
621083,6,0825070344,16,1,中国建设银行亚洲股份有限公司,建行陆港通龙卡,UPI
622487,6,0825080344,16,1,星展银行香港有限公司,银联人民币银行卡,UPI
622487,6,0825080344,17,1,星展银行香港有限公司,银联人民币银行卡,UPI
622490,6,0825080344,16,1,星展银行香港有限公司,银联人民币银行卡,UPI
622490,6,0825080344,17,1,星展银行香港有限公司,银联人民币银行卡,UPI
622491,6,0825080344,16,1,星展银行香港有限公司,银联银行卡,UPI
622491,6,0825080344,17,1,星展银行香港有限公司,银联港币银行卡,UPI
622492,6,0825080344,16,1,星展银行香港有限公司,银联银行卡,UPI
622492,6,0825080344,17,1,星展银行香港有限公司,银联港币银行卡,UPI
621744,6,0825080344,17,1,星展银行香港有限公司,借记卡,UPI
621745,6,0825080344,17,1,星展银行香港有限公司,借记卡,UPI
621746,6,0825080344,17,1,星展银行香港有限公司,借记卡,UPI
621747,6,0825080344,17,1,星展银行香港有限公司,借记卡,UPI
621034,6,0825090344,16,1,上海商业银行,上银卡,UPI
622386,6,0825090344,16,2,上海商业银行,人民币信用卡(银联卡),UPI
622952,6,0825090344,16,1,上海商业银行,上银卡ShacomCard,UPI
622387,6,0825100344,16,2,永隆银行有限公司,永隆人民币信用卡,UPI
622423,6,0825100344,16,2,永隆银行有限公司,永隆人民币信用卡,UPI
622971,6,0825100344,17,1,永隆银行有限公司,永隆港币卡,UPI
622970,6,0825100344,17,1,永隆银行有限公司,永隆人民币卡,UPI
625062,6,0825100344,16,2,永隆银行有限公司,永隆双币卡,UPI
625063,6,0825100344,16,2,永隆银行有限公司,永隆双币卡,UPI
622360,6,0825120344,16,2,香港上海汇丰银行有限公司,人民币卡(银联卡),UPI
622361,6,0825120344,16,2,香港上海汇丰银行有限公司,人民币金卡(银联卡),UPI
625034,6,0825120344,16,2,香港上海汇丰银行有限公司,银联卡,UPI
625096,6,0825120344,16,2,香港上海汇丰银行有限公司,汇丰银联双币卡,UPI
625098,6,0825120344,16,2,香港上海汇丰银行有限公司,汇丰银联双币钻石卡,UPI
622406,6,0825130344,17,1,香港上海汇丰银行有限公司,ATMCard,UPI
622407,6,0825130344,19,1,香港上海汇丰银行有限公司,ATMCard,UPI
621442,6,0825130344,17,1,香港上海汇丰银行有限公司,借记卡,UPI
621443,6,0825130344,19,1,香港上海汇丰银行有限公司,借记卡,UPI
625026,6,0825140344,16,2,恒生银行有限公司,港币贷记白金卡,UPI
625024,6,0825140344,16,2,恒生银行有限公司,港币贷记普卡,UPI
622376,6,0825140344,16,2,恒生银行有限公司,恒生人民币信用卡,UPI
622378,6,0825140344,16,2,恒生银行有限公司,恒生人民币白金卡,UPI
622377,6,0825140344,16,2,恒生银行有限公司,恒生人民币金卡,UPI
625092,6,0825140344,16,2,恒生银行有限公司,银联人民币钻石商务卡,UPI
622453,6,0825160344,16,2,中信嘉华银行有限公司,人民币信用卡金卡,UPI
622456,6,0825160344,16,2,中信嘉华银行有限公司,信用卡普通卡,UPI
622459,6,0825160344,17,1,中信嘉华银行有限公司,人民币借记卡(银联卡),UPI
622272,6,0825170344,16,1,创兴银行有限公司,银联贺礼卡(创兴银行),UPI
622463,6,0825170344,19,1,创兴银行有限公司,港币借记卡,UPI
621087,6,0825170344,19,1,创兴银行有限公司,人民币提款卡,UPI
625008,6,0825170344,16,2,创兴银行有限公司,银联双币信用卡,UPI
625009,6,0825170344,16,2,创兴银行有限公司,银联双币信用卡,UPI
625055,6,0825180344,16,2,中银信用卡(国际)有限公司,商务金卡,UPI
625040,6,0825180344,16,2,中银信用卡(国际)有限公司,中银银联双币信用卡,UPI
625042,6,0825180344,16,2,中银信用卡(国际)有限公司,中银银联双币信用卡,UPI
621492,6,0803030000,16,1,光大银行,IC借记卡普卡,CUP
622345,6,0814226510,19,1,成都农村商业银行股份有限公司,天府借记卡(银联卡),CUP
601131,6,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
601136,6,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
601137,6,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
601138,6,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
6011390,7,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
60112995,8,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
6011392,7,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
6011393,7,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
60113940,8,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
60113941,8,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
60113943,8,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
60113944,8,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
60113945,8,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
60113946,8,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
60113984,8,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
60113985,8,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
60113986,8,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
60113988,8,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
60112994,8,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
6011391,7,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
60114,5,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
601140,6,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
601142,6,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
601143,6,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
601144,6,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
9,1,0899999906,16,2,MasterCard外卡,MasterCard外卡,MCC
36,2,0899999903,19,2,大来外卡,大来外卡,DNC
649999,6,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
1,1,0864233311,16,2,杭州市商业银行,西湖信用卡,CUP
30,2,0864233311,16,2,杭州市商业银行,西湖信用卡,CUP
51000,5,0864233311,16,2,杭州市商业银行,西湖信用卡,CUP
621220,6,0826630410,16,1,BC卡公司,中国通卡,UPI
622682,6,0814394200,19,1,江西农信联合社,百福卡,CUP
622683,6,0814394200,19,1,江西农信联合社,百福卡,CUP
622991,6,0814404900,18,1,河南省农村信用社联合社,金燕卡,CUP
621585,6,0814404900,18,1,河南省农村信用社联合社,金燕快货通福农卡,CUP
623013,6,0814404900,18,1,河南省农村信用社联合社,借记卡,CUP
621021,6,0814411200,19,1,河北省农村信用社联合社,信通卡,CUP
622358,6,0814411200,19,1,河北省农村信用社联合社,信通卡(银联卡),CUP
623025,6,0814411200,19,1,河北省农村信用社联合社,借记卡,CUP
622506,6,0814427900,19,1,陕西省农村信用社联合社,陕西信合富秦卡,CUP
621566,6,0814427900,19,1,陕西省农村信用社联合社,富秦家乐福农卡,CUP
623027,6,0814427900,19,1,陕西省农村信用社联合社,富秦卡,CUP
623028,6,0814427900,19,1,陕西省农村信用社联合社,社会保障卡（陕西信合）,CUP
622992,6,0814436100,19,1,广西农村信用社联合社,桂盛卡,CUP
621008,6,0814448800,16,1,新疆维吾尔自治区农村信用社联合,玉卡,CUP
621525,6,0814448800,16,1,新疆农村信用社联合社,福农卡,CUP
622935,6,0814452400,19,1,吉林农信联合社,吉卡,CUP
621531,6,0814452400,19,1,吉林农信联合社,吉林农信银联标准吉卡福农借记卡,CUP
623181,6,0814452402,19,1,吉林省农村信用社联合社,借记IC卡,CUP
622947,6,0814468700,19,1,黄河农村商业银行,黄河卡,CUP
621561,6,0814468700,19,1,黄河农村商业银行,黄河富农卡福农卡,CUP
623095,6,0814468700,19,1,黄河农村商业银行,借记IC卡,CUP
622953,6,0814473600,19,1,安徽省农村信用社联合社,金农卡,CUP
622428,6,0804368710,16,2,宁夏银行,如意卡(银联卡),CUP
621529,6,0804368710,19,1,宁夏银行,宁夏银行福农借记卡,CUP
622429,6,0804368710,19,1,宁夏银行,如意借记卡,CUP
621417,6,0804368719,19,1,宁夏银行,如意IC卡,CUP
623089,6,0804368719,19,1,宁夏银行,宁夏银行如意借记卡,CUP
623200,6,0804368719,19,1,宁夏银行,中国旅游卡,CUP
622959,6,0805755200,19,1,湖北银行,汉江卡,CUP
621270,6,0805755200,18,1,湖北银行,借记卡,CUP
622396,6,0805755200,17,1,湖北银行,三峡卡,CUP
622511,6,0805755200,17,1,湖北银行,至尊卡,CUP
623076,6,0805755201,19,1,湖北银行,金融IC卡,CUP
621391,6,0805767700,19,1,西藏银行,借记IC卡,CUP
621339,6,0805778981,19,1,新疆汇和银行,汇和卡,CUP
621469,6,0805785800,19,1,广东华兴银行,借记卡,CUP
621625,6,0805785800,19,1,广东华兴银行,华兴银联公司卡,CUP
621601,6,0805795020,19,1,濮阳银行,龙翔卡,CUP
621655,6,0805803320,19,1,宁波通商银行,借记卡,CUP
222221,6,0804022900,16,4,merry卡介质-路由,merryIC卡,CUP
222220,6,0804022900,16,4,merry卡介质-路由,merry磁条卡,CUP
493468,6,0899999907,16,2,visa外卡,visa外卡,VIS
29200100,8,0849912623,19,4,银联预付卡,银联预付卡,PRP
29000100,8,0849912623,19,4,银联预付卡,银联预付卡,PRP
405106,6,0899999907,16,2,visa外卡,visa外卡,VIS
623187,6,0803240000,19,1,星展银行,星展卡,CUP
621680105,9,0815566152,16,1,广西鹿寨渝农商村镇银行,--,CUP
621680103,9,0815566761,16,1,大竹渝农商村镇银行,--,CUP
62326510,8,0804145210,16,1,汉口银行,九通汇融通卡,CUP
622925,6,0804871620,19,1,大同银行,大同银行借记卡,CUP
621275221,9,0815073335,19,1,浙江平阳浦发村镇银行,--,CUP
621365009,9,0815283778,19,1,安徽宣州湖商村镇银行,湖商卡,CUP
621680102,9,0801050001,16,1,张家港渝农商村镇银行,白金测试卡,CUP
621680107,9,0815563918,16,1,福建平潭渝农商村镇银行,--,CUP
621680109,9,0815563956,16,1,福建沙县渝农商村镇银行,--,CUP
621680110,9,0815564034,16,1,福建福安渝农商村镇银行,--,CUP
622363,6,0804375850,19,1,珠海华润银行股份有限公司,万事顺卡,CUP
621680108,9,0815567523,16,1,云南鹤庆渝农商村镇银行,--,CUP
621680106,9,0815567513,16,1,云南祥云渝农商村镇银行,--,CUP
621680111,9,0815567571,16,1,云南香格里拉渝农商村镇银行,--,CUP
62127834,8,0815801466,19,1,文安县惠民村镇银行股份有限公司,--,CUP
62127843,8,0815801469,19,1,廊坊市安次区惠民村镇银行,--,CUP
62127825,8,0815802416,19,1,长春南关惠民村镇银行,--,CUP
62127822,8,0815802514,19,1,乾安惠民村镇银行,--,CUP
62127836,8,0815803614,19,1,庐江惠民村镇银行,--,CUP
62127837,8,0815803652,19,1,含山惠民村镇银行,--,CUP
62127810,8,0815805810,18,1,广州萝岗惠民村镇银行,木棉金惠卡,CUP
621636,6,0805818200,19,1,甘肃银行,神舟兴陇借记卡,CUP
623087,6,0805824540,19,1,枣庄银行,借记IC卡,CUP
627069,6,0806105840,16,1,平安银行股份有限公司,一账通借贷合一钻石卡,CUP
627068,6,0806105840,16,1,平安银行股份有限公司,一账通借贷合一白金卡,CUP
627066,6,0806105840,16,1,平安银行股份有限公司,一账通借贷合一卡普卡,CUP
627067,6,0806105840,16,1,平安银行股份有限公司,一账通借贷合一卡金卡,CUP
622955,6,0804172210,16,1,盛京银行,医保卡,CUP
622478,6,0814012900,16,1,上海农商银行,如意卡(银联卡),CUP
940013,6,0814012900,16,1,上海农商银行,如意卡(银联卡),CUP
621495,6,0814012900,16,1,上海农商银行,鑫通卡,CUP
622443,6,0814023052,19,1,昆山农信社,江通卡(银联卡),CUP
940029,6,0814023052,19,1,昆山农信社,银联汇通卡(银联卡),CUP
622462,6,0814030001,16,2,常熟市农村商业银行,粒金贷记卡(银联卡),CUP
628272,6,0814030001,16,2,常熟市农村商业银行,公务卡,CUP
625101,6,0814030001,16,3,常熟市农村商业银行,粒金准贷卡,CUP
603694,6,0814033055,19,1,常熟农村商业银行,粒金卡,CUP
622323,6,0814033055,19,1,常熟农村商业银行,粒金借记卡(银联卡),CUP
9400301,7,0814033055,19,1,常熟农村商业银行,粒金卡(银联卡),CUP
622128,6,0814045840,16,1,深圳农村商业银行,信通卡(银联卡),CUP
622129,6,0814045840,16,1,深圳农村商业银行,信通商务卡(银联卡),CUP
623035,6,0814045840,16,1,深圳农村商业银行,信通卡,CUP
909810,6,0814055810,18,1,广州农村商业银行股份有限公司,麒麟卡,CUP
940035,6,0814055810,18,1,广州农村商业银行股份有限公司,麒麟卡(银联卡),CUP
621522,6,0814055810,18,1,广州农村商业银行,福农太阳卡,CUP
622439,6,0814055810,18,1,广州农村商业银行股份有限公司,麒麟储蓄卡,CUP
622271,6,0814075882,18,1,广东南海农村商业银行,盛通卡,CUP
940037,6,0814075882,18,1,广东南海农村商业银行,盛通卡(银联卡),CUP
940038,6,0814085883,16,1,佛山顺德农村商业银行,恒通卡(银联卡),CUP
985262,6,0814085883,16,1,佛山顺德农村商业银行,恒通卡,CUP
622322,6,0814085883,16,1,佛山顺德农村商业银行,恒通卡(银联卡),CUP
621017,6,0814097310,19,1,昆明农联社,金碧白金卡,CUP
622369,6,0814097310,16,1,昆明农联社,金碧一卡通(银联卡),CUP
940042,6,0814097310,18,1,昆明农联社,银联卡(银联卡),CUP
622412,6,0814105200,16,1,湖北农信社,信通卡,CUP
621523,6,0814105200,16,1,湖北农信,福农小康卡,CUP
623055,6,0814105200,16,1,湖北农信社,福卡IC借记卡,CUP
621013,6,0814105200,16,1,湖北农信社,福卡(VIP卡),CUP
940044,6,0814105210,17,1,武汉农信,信通卡(银联卡),CUP
622312,6,0814113030,16,1,徐州市郊农村信用合作联社,信通卡(银联卡),CUP
628381,6,0814123020,16,2,江阴农村商业银行,暨阳公务卡,CUP
622481,6,0814123020,16,2,江阴市农村商业银行,合作贷记卡(银联卡),CUP
622341,6,0814123022,16,1,江阴农村商业银行,合作借记卡,CUP
940058,6,0814123022,16,1,江阴农村商业银行,合作卡(银联卡),CUP
622867,6,0814136530,16,1,重庆农村商业银行股份有限公司,信合平安卡,CUP
622885,6,0814136530,16,1,重庆农村商业银行股份有限公司,信合希望卡,CUP
940020,6,0814136530,16,1,重庆农村商业银行股份有限公司,信合一卡通(银联卡),CUP
621258,6,0814136900,16,1,重庆农村商业银行,江渝借记卡VIP卡,CUP
621528,6,0814136900,16,1,重庆农村商业银行,江渝乡情福农卡,CUP
621465,6,0814136900,16,1,重庆农村商业银行,江渝IC借记卡,CUP
900105,6,0814144500,16,1,山东农村信用联合社,信通卡,CUP
900205,6,0814144500,16,1,山东农村信用联合社,信通卡,CUP
622319,6,0814144500,16,1,山东农村信用联合社,信通卡,CUP
621521,6,0814144500,16,1,山东省农村信用社联合社,泰山福农卡,CUP
621690,6,0814144500,16,1,山东省农村信用社联合社,VIP卡,CUP
62231902,8,0814144520,16,1,青岛农信,信通卡,CUP
90010502,8,0814144520,16,1,青岛农信,信通卡,CUP
90020502,8,0814144520,16,1,青岛农信,信通卡,CUP
622328,6,0814156020,19,1,东莞农村商业银行,信通卡(银联卡),CUP
940062,6,0814156020,19,1,东莞农村商业银行,信通卡(银联卡),CUP
622356,6,0826790422,16,2,CSC,贷记卡,UPI
60112990,8,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
60112991,8,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
60112992,8,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
60112993,8,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
6011294,7,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
6011296,7,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
60112996,8,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
60112997,8,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
60113,5,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
6011300,7,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
60113080,8,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
60113081,8,0826290840,16,2,DiscoverFinancialServices，I,发现卡,DFS
940048,6,0804375850,19,1,珠海华润银行股份有限公司,万事顺卡(银联卡),CUP
622311,6,0804384530,17,1,齐商银行,金达借记卡(银联卡),CUP
940057,6,0804384530,17,1,齐商银行,金达卡(银联卡),CUP
622990,6,0804392270,17,1,锦州银行股份有限公司,7777卡,CUP
940003,6,0804392270,17,1,锦州银行股份有限公司,万通卡(银联卡),CUP
622877,6,0804403600,19,1,徽商银行,黄山卡,CUP
622879,6,0804403600,19,1,徽商银行,黄山卡,CUP
603601,6,0804403610,17,1,徽商银行合肥分行,黄山卡,CUP
622137,6,0804403620,17,1,徽商银行芜湖分行,黄山卡(银联卡),CUP
622327,6,0804403650,17,1,徽商银行马鞍山分行,黄山卡(银联卡),CUP
622340,6,0804403660,17,1,徽商银行淮北分行,黄山卡(银联卡),CUP
622366,6,0804403680,17,1,徽商银行安庆分行,黄山卡(银联卡),CUP
9896,4,0804416530,16,1,重庆银行,长江卡,CUP
622134,6,0804416530,16,1,重庆银行,长江卡(银联卡),CUP
940018,6,0804416530,16,1,重庆银行,长江卡(银联卡),CUP
623016,6,0804416900,16,1,重庆银行,长江卡,CUP
623096,6,0804416900,19,1,重庆银行,借记IC卡,CUP
621577,6,0804422610,19,1,哈尔滨银行,福农借记卡,CUP
940049,6,0804422610,18,1,哈尔滨银行,丁香一卡通(银联卡),CUP
622425,6,0804422610,19,1,哈尔滨银行,丁香卡,CUP
622425,6,0804422610,17,1,哈尔滨银行,丁香借记卡(银联卡),CUP
622133,6,0804437010,19,1,贵阳银行股份有限公司,甲秀银联借记卡,CUP
888,3,0804437010,16,1,贵阳银行股份有限公司,甲秀卡,CUP
621735,6,0804437010,19,1,贵阳银行股份有限公司,一卡通,CUP
622136,6,0804447910,18,1,西安银行股份有限公司,福瑞卡,CUP
622981,6,0804447910,18,1,西安银行股份有限公司,金丝路卡,CUP
60326500,8,0804453020,16,1,无锡市商业银行,太湖卡,CUP
60326513,8,0804453020,18,1,无锡市商业银行,太湖卡,CUP
622485,6,0804453020,18,1,无锡市商业银行,太湖金保卡(银联卡),CUP
622415,6,0804462260,16,1,丹东银行股份有限公司,银杏卡(银联卡),CUP
940060,6,0804462260,16,1,丹东银行股份有限公司,银杏卡(银联卡),CUP
623098,6,0804462262,19,1,丹东银行,借记IC卡,CUP
622139,6,0804478210,16,1,兰州银行股份有限公司,敦煌国际卡(银联卡),CUP
940040,6,0804478210,16,1,兰州银行股份有限公司,敦煌卡,CUP
621242,6,0804478210,19,1,兰州银行股份有限公司,敦煌卡,CUP
621538,6,0804478210,19,1,兰州银行,敦煌卡,CUP
621496,6,0804478210,19,1,兰州银行股份有限公司,敦煌金融IC卡,CUP
621269,6,0804484210,16,1,南昌银行,南昌银行借记卡,CUP
622275,6,0804484210,16,1,南昌银行,金瑞卡,CUP
940006,6,0804484210,17,1,南昌银行,金瑞卡(银联卡),CUP
621216,6,0804491610,19,1,晋商银行,晋龙一卡通,CUP
622465,6,0804491610,17,1,晋商银行,晋龙一卡通,CUP
940031,6,0804491610,17,1,晋商银行,晋龙卡(银联卡),CUP
621252,6,0804504520,16,1,青岛银行,金桥通卡,CUP
622146,6,0804504520,16,1,青岛银行,金桥卡(银联卡),CUP
940061,6,0804504520,16,1,青岛银行,金桥卡(银联卡),CUP
621419,6,0804504520,19,1,青岛银行,金桥卡,CUP
623170,6,0804504520,19,1,青岛银行,借记IC卡,CUP
622440,6,0804512420,16,1,吉林银行,雾凇卡(银联卡),CUP
940047,6,0804512420,16,1,吉林银行,雾凇卡(银联卡),CUP
69580,5,0804523060,18,1,南通商业银行,金桥卡,CUP
940017,6,0804523060,18,1,南通商业银行,金桥卡(银联卡),CUP
622418,6,0804523060,16,1,南通商业银行,金桥卡(银联卡),CUP
622307,6,0804544240,19,1,九江银行股份有限公司,庐山卡(银联卡),CUP
622162,6,0804544240,19,1,九江银行股份有限公司,庐山卡,CUP
622413,6,0804562230,16,1,鞍山银行,千山卡(银联卡),CUP
940002,6,0804562230,16,1,鞍山银行,千山卡(银联卡),CUP
62249802,8,0804571260,19,1,秦皇岛市商业银行,秦卡,CUP
94004602,8,0804571260,19,1,秦皇岛市商业银行,秦卡,CUP
621237,6,0804571260,19,1,秦皇岛市商业银行,秦卡,CUP
623003,6,0804571261,19,1,秦皇岛市商业银行,秦卡-IC卡,CUP
622310,6,0804588510,17,1,青海银行,三江银行卡(银联卡),CUP
940068,6,0804588510,17,1,青海银行,三江卡,CUP
622321,6,0804593450,16,2,台州银行,大唐贷记卡,CUP
625001,6,0804593450,16,3,台州银行,大唐准贷记卡,CUP
622427,6,0804593451,16,1,台州银行,大唐卡(银联卡),CUP
940069,6,0804593451,17,1,台州银行,大唐卡,CUP
623039,6,0804593451,19,1,台州银行,借记卡,CUP
628273,6,0804593451,16,2,台州银行,公务卡,CUP
940070,6,0804603110,16,1,盐城商行,金鹤卡(银联卡),CUP
694301,6,0804615510,18,1,长沙银行股份有限公司,芙蓉卡,CUP
940071,6,0804615510,19,1,长沙银行股份有限公司,芙蓉卡(银联卡),CUP
622368,6,0804615510,19,1,长沙银行股份有限公司,芙蓉卡(银联卡),CUP
621446,6,0804615510,19,1,长沙银行股份有限公司,芙蓉金融IC卡,CUP
625901,6,0804615511,16,2,长沙银行股份有限公司,市民卡,CUP
622898,6,0804615511,16,2,长沙银行股份有限公司,芙蓉贷记卡,CUP
622900,6,0804615511,16,2,长沙银行股份有限公司,芙蓉贷记卡,CUP
628281,6,0804615511,16,2,长沙银行股份有限公司,公务卡钻石卡,CUP
628282,6,0804615511,16,2,长沙银行股份有限公司,公务卡金卡,CUP
622806,6,0804615511,16,2,长沙银行股份有限公司,银联标准钻石卡,CUP
628283,6,0804615511,16,2,长沙银行股份有限公司,公务卡普卡,CUP
620519,6,0804615511,19,4,长沙银行股份有限公司,市民卡,CUP
622967,6,0804634280,19,1,赣州银行股份有限公司,长征卡,CUP
940073,6,0804634280,19,1,赣州银行股份有限公司,长征卡(银联卡),CUP
622370,6,0804643970,19,1,泉州银行,海峡银联卡(银联卡),CUP
683970,6,0804643970,18,1,泉州银行,海峡储蓄卡,CUP
940074,6,0804643970,18,1,泉州银行,海峡银联卡(银联卡),CUP
621437,6,0804643970,19,1,泉州银行,海峡卡,CUP
628319,6,0804643970,16,2,泉州银行,公务卡,CUP
622400,6,0804652280,17,1,营口市商业银行,辽河一卡通(银联卡),CUP
990871,6,0804667310,18,1,昆明商业银行,春城卡(银联卡),CUP
622308,6,0804667310,17,1,昆明商业银行,春城卡(银联卡),CUP
621415,6,0804667310,19,1,昆明商业银行,富滇IC卡（复合卡）,CUP
622126,6,0804672290,18,1,阜新银行股份有限公司,金通卡(银联卡),CUP
623166,6,0804672299,18,1,阜新银行,借记IC卡,CUP
622132,6,0804703350,16,1,嘉兴银行,南湖借记卡(银联卡),CUP
621340,6,0804721460,16,1,廊坊银行,白金卡,CUP
621341,6,0804721460,16,1,廊坊银行,金卡,CUP
622140,6,0804721460,16,1,廊坊银行,银星卡(银联卡),CUP
622141,6,0804733450,16,1,泰隆城市信用社,泰隆卡(银联卡),CUP
622147,6,0804741910,19,1,内蒙古银行,百灵卡(银联卡),CUP
621633,6,0804741910,19,1,内蒙古银行,成吉思汗卡,CUP
622301,6,0804753360,19,1,湖州市商业银行,百合卡,CUP
621266,6,0804761430,19,1,沧州银行股份有限公司,狮城卡,CUP
62249804,8,0804761430,19,1,沧州银行股份有限公司,狮城卡,CUP
94004604,8,0804761430,19,1,沧州银行股份有限公司,狮城卡,CUP
621422,6,0804761431,19,1,沧州银行,狮城卡,CUP
622335,6,0804786110,16,1,南宁市商业银行,桂花卡(银联卡),CUP
622336,6,0804791920,17,1,包商银行,雄鹰卡(银联卡),CUP
622165,6,0804791921,16,1,包商银行,包头市商业银行借记卡,CUP
622315,6,0804791921,16,2,包商银行,雄鹰贷记卡,CUP
625950,6,0804791921,16,2,包商银行,贷记卡,CUP
628295,6,0804791921,16,2,包商银行,包商银行内蒙古自治区公务卡,CUP
621760,6,0804791922,17,1,包商银行,借记卡,CUP
622337,6,0804803070,16,1,连云港市商业银行,金猴神通借记卡,CUP
622411,6,0804814650,16,1,威海商业银行,通达卡(银联卡),CUP
